componente,ano4,codusu,nro_hogar,Sexo,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g,Edad,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre
1.0,2025,TQRMNOURRHJOKMCDEIHJF00873096,1.0,Varón,61,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,2250000.0,2250000.0,Sí,...un sólo empleo/ocupación/actividad?,2250000.0,1500000.0,No,61 a 75 años,0.83,0.83,303096.91,0
1.0,2025,TQRMNORSQHMMKNCDEIHJF00880373,1.0,Varón,41,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Ama de casa,200000.0,100000.0,,,0.0,0.0,,30 a 45 años,1.0,1.67,609845.59,1
2.0,2025,TQRMNORSQHMMKNCDEIHJF00880373,1.0,Mujer,62,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,Cuenta propia,,200000.0,100000.0,,...un sólo empleo/ocupación/actividad?,200000.0,200000.0,No,61 a 75 años,0.67,1.67,609845.59,1
1.0,2025,TQRMNOQUXHKNKPCDEIHJF00857013,1.0,Varón,65,Separado o divorciado,Planes y seguros públicos,Secundaria Completa,Inactivo,,Ama de casa,370000.0,370000.0,,,370000.0,0.0,,61 a 75 años,0.83,0.83,303096.91,0
3.0,2025,TQRMNORRXHJNKSCDEOHCH00876162,1.0,Varón,28,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,1846000.0,461500.0,No,...un sólo empleo/ocupación/actividad?,1300000.0,1300000.0,No,18 a 29 años,1.02,2.98,1088227.46,0
4.0,2025,TQRMNORRXHJNKSCDEOHCH00876162,1.0,Varón,1,Soltero,Planes y seguros públicos,Sin instrucción,,,Menor de 6 años,1846000.0,461500.0,,,0.0,0.0,,1 años,0.37,2.98,1088227.46,0
1.0,2025,TQRMNORUXHKOKSCDEOHCH00861090,1.0,Mujer,44,Casado,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,1060000.0,353333.33,,,0.0,0.0,,30 a 45 años,0.77,2.81,1026147.37,0
2.0,2025,TQRMNORUXHKOKSCDEOHCH00861090,1.0,Varón,51,Casado,No paga ni le descuentan,Secundaria Completa,Ocupado,Cuenta propia,,1060000.0,353333.33,,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No,46 a 60 años,1.0,2.81,1026147.37,0
3.0,2025,TQRMNORUXHKOKSCDEOHCH00861090,1.0,Varón,17,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,1060000.0,353333.33,,,260000.0,0.0,,17 años,1.04,2.81,1026147.37,0
1.0,2025,TQRMNOUYUHKOKSCDEOHCH00857436,1.0,Varón,33,Unido,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,2838900.0,567780.0,No,...un sólo empleo/ocupación/actividad?,1280000.0,500000.0,Sí,30 a 45 años,1.0,3.7600000000000002,1373065.52,0
2.0,2025,TQRMNOUYUHKOKSCDEOHCH00857436,1.0,Mujer,34,Unido,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,2838900.0,567780.0,,,1558900.0,0.0,,30 a 45 años,0.77,3.7600000000000002,1373065.52,0
3.0,2025,TQRMNOUYUHKOKSCDEOHCH00857436,1.0,Mujer,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2838900.0,567780.0,,,0.0,0.0,,13 años,0.76,3.7600000000000002,1373065.52,0
4.0,2025,TQRMNOUYUHKOKSCDEOHCH00857436,1.0,Mujer,8,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),,,Estudiante,2838900.0,567780.0,,,0.0,0.0,,8 años,0.68,3.7600000000000002,1373065.52,0
5.0,2025,TQRMNOUYUHKOKSCDEOHCH00857436,1.0,Varón,4,Soltero,Planes y seguros públicos,Sin instrucción,,,Menor de 6 años,2838900.0,567780.0,,,0.0,0.0,,4 años,0.55,3.7600000000000002,1373065.52,0
1.0,2025,TQRMNOWXSHLOKRCDEOHCH00857437,1.0,Varón,43,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,800000.0,800000.0,,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No,30 a 45 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNORRXHJNKSCDEOHCH00876162,1.0,Varón,69,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1846000.0,461500.0,,,380000.0,0.0,,61 a 75 años,0.83,2.98,1088227.46,0
2.0,2025,TQRMNORRXHJNKSCDEOHCH00876162,1.0,Mujer,26,Unido,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,1846000.0,461500.0,No,...un sólo empleo/ocupación/actividad?,166000.0,66000.0,Sí,18 a 29 años,0.76,2.98,1088227.46,0
4.0,2025,TQRMNOSRSHLMLLCDEOJAH00856228,1.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1540000.0,385000.0,,,0.0,0.0,,17 años,0.77,2.99,1091879.23,0
5.0,2025,TQRMNOSRSHLMLLCDEOJAH00856228,1.0,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1540000.0,385000.0,,,0.0,0.0,,16 años,0.77,2.99,1091879.23,0
6.0,2025,TQRMNOSRSHLMLLCDEOJAH00856228,1.0,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1540000.0,385000.0,,,0.0,0.0,,8 años,0.68,2.99,1091879.23,0
5.0,2025,TQRMNOTRSHJMLPCDEGNFJ00877241,1.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2150000.0,430000.0,,,0.0,0.0,,17 años,0.77,4.12,1504529.24,0
1.0,2025,TQRMNORTSHLMKNCDEOJAH00856229,1.0,Mujer,58,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,6200000.0,3100000.0,,,2700000.0,0.0,,46 a 60 años,0.76,1.76,642711.52,0
2.0,2025,TQRMNORTSHLMKNCDEOJAH00856229,1.0,Varón,60,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Patrón,,6200000.0,3100000.0,,...un sólo empleo/ocupación/actividad?,3500000.0,3500000.0,No,46 a 60 años,1.0,1.76,642711.52,0
1.0,2025,TQRMNOSRSHLMLLCDEOJAH00856228,1.0,Mujer,40,Viudo,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1540000.0,385000.0,Sí,...un sólo empleo/ocupación/actividad?,1540000.0,320000.0,No,30 a 45 años,0.77,2.99,1091879.23,0
1.0,2025,TQRMNQPXQHMOKQCDEIHJF00880518,1.0,Mujer,48,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,4300000.0,4300000.0,Sí,...un sólo empleo/ocupación/actividad?,4300000.0,2900000.0,No,46 a 60 años,0.76,0.76,277534.52,0
2.0,2025,TQRMNPPXVHLOLLCDEGNFJ00853263,1.0,Varón,16,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,685000.0,228333.33,,,0.0,0.0,,16 años,1.03,2.49,909290.7300000001,1
3.0,2025,TQRMNPPXVHLOLLCDEGNFJ00853263,1.0,Mujer,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,685000.0,228333.33,,,0.0,0.0,,9 años,0.69,2.49,909290.7300000001,1
1.0,2025,TQRMNQPYUHLOLLCDEGNFJ00853264,1.0,Mujer,39,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1950000.0,1950000.0,Sí,,1950000.0,1300000.0,No,30 a 45 años,0.77,0.77,281186.29,0
1.0,2025,TQRMNOPXXHJNLLCDEGNFJ00876753,1.0,Varón,29,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Cuenta propia,,880000.0,440000.0,,...un sólo empleo/ocupación/actividad?,880000.0,800000.0,Sí,18 a 29 años,1.02,1.6600000000000001,606193.8200000001,0
2.0,2025,TQRMNOPXXHJNLLCDEGNFJ00876753,1.0,Varón,6,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,880000.0,440000.0,,,0.0,0.0,,6 años,0.64,1.6600000000000001,606193.8200000001,0
1.0,2025,TQRMNORSRHKLKTCDEGNFJ00860778,1.0,Mujer,27,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,650000.0,650000.0,Sí,...un sólo empleo/ocupación/actividad?,650000.0,650000.0,No,18 a 29 años,0.76,0.76,277534.52,0
1.0,2025,TQRMNPPXVHLOLLCDEGNFJ00853263,1.0,Mujer,41,Separado o divorciado,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,685000.0,228333.33,No,...un sólo empleo/ocupación/actividad?,685000.0,400000.0,Sí,30 a 45 años,0.77,2.49,909290.7300000001,1
1.0,2025,TQRMNOYWRHKMKRCDEFPCH00862279,1.0,Varón,40,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2000000.0,500000.0,Sí,...un sólo empleo/ocupación/actividad?,2000000.0,2000000.0,No,30 a 45 años,1.0,3.44,1256208.88,0
1.0,2025,TQRMNOUXTHJLKRCDEFPCH00880136,1.0,Mujer,38,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2650000.0,2650000.0,Sí,...más de un empleo/ocupación/actividad?,2650000.0,1500000.0,No,30 a 45 años,0.77,0.77,281186.29,0
1.0,2025,TQRMNOQVRHKMKPCDEFPCH00858626,1.0,Varón,33,Unido,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Ocupado,Obrero o empleado,,2700000.0,900000.0,Sí,...un sólo empleo/ocupación/actividad?,2700000.0,1800000.0,No,30 a 45 años,1.0,2.4699999999999998,901987.19,0
2.0,2025,TQRMNOQVRHKMKPCDEFPCH00858626,1.0,Mujer,32,Unido,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Inactivo,,Ama de casa,2700000.0,900000.0,,,0.0,0.0,,30 a 45 años,0.77,2.4699999999999998,901987.19,0
3.0,2025,TQRMNOQVRHKMKPCDEFPCH00858626,1.0,Mujer,10,Soltero,Mutual/Prepaga/Servicio de emergencia,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2700000.0,900000.0,,,0.0,0.0,,10 años,0.7,2.4699999999999998,901987.19,0
2.0,2025,TQRMNOYWRHKMKRCDEFPCH00862279,1.0,Mujer,42,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,2000000.0,500000.0,,,0.0,0.0,,30 a 45 años,0.77,3.44,1256208.88,0
3.0,2025,TQRMNOYWRHKMKRCDEFPCH00862279,1.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2000000.0,500000.0,,,0.0,0.0,,17 años,0.77,3.44,1256208.88,0
4.0,2025,TQRMNOYWRHKMKRCDEFPCH00862279,1.0,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2000000.0,500000.0,,,0.0,0.0,,13 años,0.9,3.44,1256208.88,0
1.0,2025,TQRMNOTVSHKOKTCDEFPCH00859038,1.0,Varón,71,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2000000.0,2000000.0,Sí,...un sólo empleo/ocupación/actividad?,2000000.0,1000000.0,No,61 a 75 años,0.83,0.83,303096.91,0
1.0,2025,TQRMNOPXVHLOLNCDEFPCH00852526,1.0,Mujer,67,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,1015000.0,507500.0,,,0.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0
2.0,2025,TQRMNOPXVHLOLNCDEFPCH00852526,1.0,Varón,70,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Jubilado/pensionado,1015000.0,507500.0,,,1015000.0,0.0,,61 a 75 años,0.83,1.5,547765.5,0
2.0,2025,TQRMNOSTVHJOLQCDEFPCH00876665,1.0,Mujer,46,Unido,No paga ni le descuentan,Primaria Completa,Inactivo,,Ama de casa,1085000.0,271250.0,,,185000.0,0.0,,46 a 60 años,0.76,3.3,1205084.0999999999,1
3.0,2025,TQRMNOSTVHJOLQCDEFPCH00876665,1.0,Mujer,16,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,1085000.0,271250.0,,,0.0,0.0,,16 años,0.77,3.3,1205084.0999999999,1
4.0,2025,TQRMNOSTVHJOLQCDEFPCH00876665,1.0,Mujer,15,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,1085000.0,271250.0,,,0.0,0.0,,15 años,0.77,3.3,1205084.0999999999,1
1.0,2025,TQRMNOPPVHLOKMCDEOHCH00856117,1.0,Varón,60,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,3700000.0,1850000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,1200000.0,No,46 a 60 años,1.0,1.76,642711.52,0
2.0,2025,TQRMNOPPVHLOKMCDEOHCH00856117,1.0,Mujer,57,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,3700000.0,1850000.0,Sí,...un sólo empleo/ocupación/actividad?,2500000.0,2500000.0,No,46 a 60 años,0.76,1.76,642711.52,0
1.0,2025,TQRMNOSTVHJOLQCDEFPCH00876665,1.0,Varón,44,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,1085000.0,271250.0,No,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No,30 a 45 años,1.0,3.3,1205084.0999999999,1
3.0,2025,TQRMNOURUHJLLMCDEOHCH00876172,1.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1816000.0,454000.0,,,16000.0,0.0,,17 años,0.77,3.05,1113789.8499999999,0
4.0,2025,TQRMNOURUHJLLMCDEOHCH00876172,1.0,Varón,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,1816000.0,454000.0,,,0.0,0.0,,3 años,0.51,3.05,1113789.8499999999,0
1.0,2025,TQRMNORQWHJLLOCDEOHCH00877563,1.0,Mujer,43,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,800000.0,400000.0,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,Sí,30 a 45 años,0.77,1.73,631756.21,0
2.0,2025,TQRMNORQWHJLLOCDEOHCH00877563,1.0,Varón,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,800000.0,400000.0,,,0.0,0.0,,14 años,0.96,1.73,631756.21,0
1.0,2025,TQRMNORTTHJOLQCDEOHCH00877474,1.0,Varón,53,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,4800000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,2250000.0,1500000.0,No,46 a 60 años,1.0,3.52,1285423.04,0
2.0,2025,TQRMNORTTHJOLQCDEOHCH00877474,1.0,Mujer,49,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,4800000.0,1200000.0,,,0.0,0.0,,46 a 60 años,0.76,3.52,1285423.04,0
1.0,2025,TQRMNORRUHJNKUCDEOHCH00876164,1.0,Varón,60,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,400000.0,400000.0,Sí,,400000.0,400000.0,No,46 a 60 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNOQUTHJMLLCDEOHCH00876165,1.0,Varón,42,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2300000.0,1150000.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No,30 a 45 años,1.0,2.0,730354.0,0
2.0,2025,TQRMNOQUTHJMLLCDEOHCH00876165,1.0,Varón,44,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2300000.0,1150000.0,Sí,...más de un empleo/ocupación/actividad?,1300000.0,1300000.0,No,30 a 45 años,1.0,2.0,730354.0,0
1.0,2025,TQRMNOURUHJLLMCDEOHCH00876172,1.0,Varón,42,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1816000.0,454000.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1200000.0,No,30 a 45 años,1.0,3.05,1113789.8499999999,0
2.0,2025,TQRMNOURUHJLLMCDEOHCH00876172,1.0,Mujer,42,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,1816000.0,454000.0,,,0.0,0.0,,30 a 45 años,0.77,3.05,1113789.8499999999,0
3.0,2025,TQRMNOTVTHKMLOCDEOHCH00865984,1.0,Varón,12,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1650000.0,412500.0,,,0.0,0.0,,12 años,0.85,3.3099999999999996,1208735.8699999999,0
4.0,2025,TQRMNOTVTHKMLOCDEOHCH00865984,1.0,Mujer,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1650000.0,412500.0,,,0.0,0.0,,10 años,0.7,3.3099999999999996,1208735.8699999999,0
1.0,2025,TQRMNOTVTHKMLOCDEOHCH00865984,1.0,Varón,32,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1650000.0,412500.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,800000.0,No,30 a 45 años,1.0,3.3099999999999996,1208735.8699999999,0
2.0,2025,TQRMNOTVTHKMLOCDEOHCH00865984,1.0,Mujer,26,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1650000.0,412500.0,Sí,...un sólo empleo/ocupación/actividad?,450000.0,300000.0,No,18 a 29 años,0.76,3.3099999999999996,1208735.8699999999,0
1.0,2025,TQRMNOSPQHJLLMCDEGNFJ00876754,1.0,Mujer,66,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Jubilado/pensionado,3300000.0,1650000.0,,,800000.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0
2.0,2025,TQRMNOSPQHJLLMCDEGNFJ00876754,1.0,Varón,68,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,3300000.0,1650000.0,,,2500000.0,0.0,,61 a 75 años,0.83,1.5,547765.5,0
4.0,2025,TQRMNOPWYHKMKNCDEIHJF00866558,1.0,Mujer,12,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1500000.0,300000.0,,,0.0,0.0,,12 años,0.74,3.9699999999999998,1449752.69,0
5.0,2025,TQRMNOPWYHKMKNCDEIHJF00866558,1.0,Varón,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1500000.0,300000.0,,,0.0,0.0,,9 años,0.69,3.9699999999999998,1449752.69,0
1.0,2025,TQRMNOPVQHKMKTCDEIHJF00856953,2.0,Varón,28,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,3400000.0,1700000.0,Sí,...un sólo empleo/ocupación/actividad?,1600000.0,1100000.0,No,18 a 29 años,1.02,1.78,650015.06,0
2.0,2025,TQRMNOPVQHKMKTCDEIHJF00856953,2.0,Mujer,28,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3400000.0,1700000.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1200000.0,No,18 a 29 años,0.76,1.78,650015.06,0
1.0,2025,TQRMNOQXPHJMKMCDEIHJF00877133,1.0,Mujer,50,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Cuenta propia,,270000.0,135000.0,,...un sólo empleo/ocupación/actividad?,270000.0,120000.0,No,46 a 60 años,0.76,1.78,650015.06,1
2.0,2025,TQRMNOQXPHJMKMCDEIHJF00877133,1.0,Varón,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,270000.0,135000.0,,,0.0,0.0,,18 a 29 años,1.02,1.78,650015.06,1
1.0,2025,TQRMNOPWYHKMKNCDEIHJF00866558,1.0,Varón,81,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1500000.0,300000.0,,,700000.0,0.0,,más de 75 años,0.74,3.9699999999999998,1449752.69,0
2.0,2025,TQRMNOPWYHKMKNCDEIHJF00866558,1.0,Mujer,38,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1500000.0,300000.0,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No,30 a 45 años,0.77,3.9699999999999998,1449752.69,0
3.0,2025,TQRMNOPWYHKMKNCDEIHJF00866558,1.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1500000.0,300000.0,,,0.0,0.0,,16 años,1.03,3.9699999999999998,1449752.69,0
3.0,2025,TQRMNORTTHJOLQCDEOHCH00877474,1.0,Mujer,28,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,4800000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,750000.0,500000.0,No,18 a 29 años,0.76,3.52,1285423.04,0
4.0,2025,TQRMNORTTHJOLQCDEOHCH00877474,1.0,Varón,37,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,4800000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1200000.0,No,30 a 45 años,1.0,3.52,1285423.04,0
1.0,2025,TQRMNOSSYHLMLPCDEOHCH00856189,1.0,Mujer,54,Unido,Obra social (incluye PAMI),Sin instrucción,Inactivo,,Ama de casa,750000.0,375000.0,,,370000.0,0.0,,46 a 60 años,0.76,1.5,547765.5,0
2.0,2025,TQRMNOSSYHLMLPCDEOHCH00856189,1.0,Varón,77,Unido,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,750000.0,375000.0,,,380000.0,0.0,,más de 75 años,0.74,1.5,547765.5,0
1.0,2025,TQRMNOPUPHMKKRCDEFPCH00880139,1.0,Varón,49,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3800000.0,760000.0,Sí,,2000000.0,2000000.0,No,46 a 60 años,1.0,3.42,1248905.34,0
2.0,2025,TQRMNOPUPHMKKRCDEFPCH00880139,1.0,Mujer,24,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,3800000.0,760000.0,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No,18 a 29 años,0.76,3.42,1248905.34,0
3.0,2025,TQRMNOPUPHMKKRCDEFPCH00880139,1.0,Varón,26,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3800000.0,760000.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No,18 a 29 años,1.02,3.42,1248905.34,0
4.0,2025,TQRMNOPUPHMKKRCDEFPCH00880139,1.0,Varón,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,3800000.0,760000.0,,,0.0,0.0,,6 años,0.64,3.42,1248905.34,0
1.0,2025,TQRMNOQXYHMKKRCDEFPCH00880140,1.0,Varón,43,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,4500000.0,1125000.0,Sí,...un sólo empleo/ocupación/actividad?,3500000.0,3500000.0,No,30 a 45 años,1.0,3.18,1161262.86,0
2.0,2025,TQRMNOQXYHMKKRCDEFPCH00880140,1.0,Mujer,36,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,4500000.0,1125000.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No,30 a 45 años,0.77,3.18,1161262.86,0
3.0,2025,TQRMNOQXYHMKKRCDEFPCH00880140,1.0,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,4500000.0,1125000.0,,,0.0,0.0,,13 años,0.9,3.18,1161262.86,0
1.0,2025,TQRMNOQSQHLMKQCDEFPCH00852473,1.0,Mujer,84,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,450000.0,450000.0,,,450000.0,0.0,,más de 75 años,0.63,0.63,230061.51,0
1.0,2025,TQRMNOPSPHLMKRCDEFPCH00852495,1.0,Varón,32,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,400000.0,400000.0,,...un sólo empleo/ocupación/actividad?,400000.0,400000.0,Sí,30 a 45 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNOPYPHLOKUCDEFPCH00852488,1.0,Varón,67,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Cuenta propia,,1380000.0,690000.0,,...un sólo empleo/ocupación/actividad?,870000.0,400000.0,No,61 a 75 años,0.83,1.5899999999999999,580631.4299999999,0
2.0,2025,TQRMNOPYPHLOKUCDEFPCH00852488,1.0,Mujer,60,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,1380000.0,690000.0,,,510000.0,0.0,,46 a 60 años,0.76,1.5899999999999999,580631.4299999999,0
1.0,2025,TQRMNOSPUHJNLLCDEFPCH00874032,1.0,Varón,40,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3100000.0,775000.0,Sí,...un sólo empleo/ocupación/actividad?,2000000.0,2000000.0,No,30 a 45 años,1.0,3.29,1201432.33,0
2.0,2025,TQRMNOSPUHJNLLCDEFPCH00874032,1.0,Mujer,38,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Cuenta propia,,3100000.0,775000.0,,...un sólo empleo/ocupación/actividad?,1100000.0,1100000.0,No,30 a 45 años,0.77,3.29,1201432.33,0
3.0,2025,TQRMNOSPUHJNLLCDEFPCH00874032,1.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,3100000.0,775000.0,,,0.0,0.0,,11 años,0.82,3.29,1201432.33,0
4.0,2025,TQRMNOSPUHJNLLCDEFPCH00874032,1.0,Mujer,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,3100000.0,775000.0,,,0.0,0.0,,10 años,0.7,3.29,1201432.33,0
4.0,2025,TQRMNOQXYHMKKRCDEFPCH00880140,1.0,Mujer,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,4500000.0,1125000.0,,,0.0,0.0,,3 años,0.51,3.18,1161262.86,0
2.0,2025,TQRMNOPQXHMMKMCDEOJAH00880160,1.0,Mujer,31,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2150000.0,1075000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,800000.0,No,30 a 45 años,0.77,1.77,646363.29,0
1.0,2025,TQRMNORVYHKKKMCDEOJAH00858517,1.0,Mujer,62,Viudo,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,625000.0,625000.0,No,...más de un empleo/ocupación/actividad?,625000.0,125000.0,No,61 a 75 años,0.67,0.67,244668.59000000003,0
