componente,ano4,codusu,nro_hogar,Sexo,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g,Edad,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre,edad2,ch10,ch12,ch13,ch14,educ,itf_2025,linea_pobreza,pp3e_tot,pp3f_tot,ch03,horastrab,ix_tot
2.0,2025,TQRMNORPUHLNKPCDEOHCH00874986,1,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1500000.0,500000.0,,,0.0,0.0,,17 años,1.04,2.8,1022495.6,0,289,1,4,2,5.0,13.0,1500000.0,1022495.6,,,3,0.0,3.0
3.0,2025,TQRMNORPUHLNKPCDEOHCH00874986,1,Mujer,19,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1500000.0,500000.0,,,0.0,0.0,,18 a 29 años,0.76,2.8,1022495.6,0,361,1,7,2,0.0,13.0,1500000.0,1022495.6,,,3,0.0,3.0
1.0,2025,TQRMNOSTQHMNKTCDEOHCH00879809,1,Varón,48,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1828000.0,457000.0,No,...un sólo empleo/ocupación/actividad?,1800000.0,1800000.0,No,46 a 60 años,1.0,3.55,1296378.35,0,2304,2,4,1,,13.0,1828000.0,1296378.35,56.0,0.0,1,56.0,4.0
2.0,2025,TQRMNOSTQHMNKTCDEOHCH00879809,1,Mujer,46,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,1828000.0,457000.0,,,0.0,0.0,,46 a 60 años,0.76,3.55,1296378.35,0,2116,2,4,1,,13.0,1828000.0,1296378.35,,,2,0.0,4.0
3.0,2025,TQRMNOSTQHMNKTCDEOHCH00879809,1,Varón,19,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1828000.0,457000.0,,,28000.0,0.0,,18 a 29 años,1.02,3.55,1296378.35,0,361,1,7,2,1.0,14.0,1828000.0,1296378.35,,,3,0.0,4.0
4.0,2025,TQRMNOSTQHMNKTCDEOHCH00879809,1,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1828000.0,457000.0,,,0.0,0.0,,15 años,0.77,3.55,1296378.35,0,225,1,4,2,3.0,11.0,1828000.0,1296378.35,,,3,0.0,4.0
1.0,2025,TQRMNOQXRHLNKQCDEOHCH00856128,1,Varón,65,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1070000.0,535000.0,,,650000.0,0.0,,61 a 75 años,0.83,1.5,547765.5,0,4225,2,2,2,6.0,7.0,1070000.0,547765.5,,,1,0.0,2.0
2.0,2025,TQRMNOQXRHLNKQCDEOHCH00856128,1,Mujer,64,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1070000.0,535000.0,,,420000.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0,4096,2,2,2,6.0,7.0,1070000.0,547765.5,,,2,0.0,2.0
1.0,2025,TQRMNORWYHKMLPCDEOHCH00858597,1,Varón,36,Casado,No paga ni le descuentan,Secundaria Completa,Ocupado,Cuenta propia,,2032062.0,406412.4,,...un sólo empleo/ocupación/actividad?,1600000.0,1600000.0,No,30 a 45 años,1.0,3.91,1427842.07,0,1296,2,4,1,,13.0,2032062.0,1427842.07,40.0,0.0,1,40.0,5.0
2.0,2025,TQRMNORWYHKMLPCDEOHCH00858597,1,Mujer,36,Casado,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,2032062.0,406412.4,,,432062.0,0.0,,30 a 45 años,0.77,3.91,1427842.07,0,1296,2,5,2,2.0,12.0,2032062.0,1427842.07,,,2,0.0,5.0
1.0,2025,TQRMNOPWUHKMKUCDEGNFJ00859989,1,Mujer,63,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,820000.0,410000.0,No,...un sólo empleo/ocupación/actividad?,820000.0,400000.0,No,61 a 75 años,0.67,1.67,609845.59,0,3969,2,2,1,,8.0,820000.0,609845.59,20.0,0.0,1,20.0,2.0
2.0,2025,TQRMNOPWUHKMKUCDEGNFJ00859989,1,Varón,15,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,820000.0,410000.0,,,0.0,0.0,,15 años,1.0,1.67,609845.59,0,225,1,4,2,0.0,8.0,820000.0,609845.59,,,5,0.0,2.0
1.0,2025,TQRMNOPVQHKMLLCDEGNFJ00860468,1,Mujer,21,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,800000.0,800000.0,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No,18 a 29 años,0.76,0.76,277534.52,0,441,2,7,2,1.0,14.0,800000.0,277534.52,40.0,0.0,1,40.0,1.0
2.0,2025,TQRMNORPWHMNKNCDEIHJF00879946,1,Mujer,69,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,1000000.0,500000.0,,,400000.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0,4761,2,4,1,,13.0,1000000.0,547765.5,,,2,0.0,2.0
1.0,2025,TQRMNOQUVHJOLNCDEOJAH00873875,1,Varón,72,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,890000.0,445000.0,,,500000.0,0.0,,61 a 75 años,0.83,1.5,547765.5,0,5184,2,2,1,,8.0,890000.0,547765.5,,,1,0.0,2.0
2.0,2025,TQRMNOQUVHJOLNCDEOJAH00873875,1,Mujer,66,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,890000.0,445000.0,,,390000.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0,4356,2,2,1,,8.0,890000.0,547765.5,,,2,0.0,2.0
1.0,2025,TQRMNOSPUHJOLNCDEOJAH00874364,1,Mujer,78,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,400000.0,400000.0,,,400000.0,0.0,,más de 75 años,0.63,0.63,230061.51,0,6084,2,2,1,,8.0,400000.0,230061.51,,,1,0.0,1.0
1.0,2025,TQRMNORPVHLMLLCDEOHCH00873850,1,Varón,37,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1250000.0,1250000.0,Sí,...un sólo empleo/ocupación/actividad?,1250000.0,1250000.0,No,30 a 45 años,1.0,1.0,365177.0,0,1369,2,4,1,,13.0,1250000.0,365177.0,40.0,0.0,1,40.0,1.0
1.0,2025,TQRMNOQWTHMLLPCDEOHCH00879753,1,Varón,49,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,4180000.0,1393333.33,Sí,...más de un empleo/ocupación/actividad?,3000000.0,1800000.0,No,46 a 60 años,1.0,2.81,1026147.37,0,2401,2,7,2,3.0,16.0,4180000.0,1026147.37,40.0,17.0,1,57.0,3.0
1.0,2025,TQRMNOPUXHLMKUCDEOHCH00856137,1,Varón,47,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,1200000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,1200000.0,No,46 a 60 años,1.0,1.0,365177.0,0,2209,2,7,2,2.0,15.0,1200000.0,365177.0,30.0,0.0,1,30.0,1.0
1.0,2025,TQRMNOPVRHLMKUCDEOHCH00856138,1,Mujer,71,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,Cuenta propia,,1150000.0,575000.0,,...un sólo empleo/ocupación/actividad?,1150000.0,700000.0,No,61 a 75 años,0.67,1.67,609845.59,0,5041,2,2,1,,8.0,1150000.0,609845.59,56.0,0.0,1,56.0,2.0
2.0,2025,TQRMNOPVRHLMKUCDEOHCH00856138,1,Varón,46,Soltero,No paga ni le descuentan,Secundaria Incompleta,Desocupado,Obrero o empleado,,1150000.0,575000.0,,,0.0,0.0,,46 a 60 años,1.0,1.67,609845.59,0,2116,1,4,2,3.0,11.0,1150000.0,609845.59,,,3,0.0,2.0
1.0,2025,TQRMNORXSHMOKPCDEOJAH00879790,1,Varón,28,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1400000.0,466666.67,Sí,...un sólo empleo/ocupación/actividad?,1400000.0,1400000.0,No,18 a 29 años,1.02,1.78,650015.06,0,784,2,4,1,,13.0,1400000.0,650015.06,40.0,0.0,1,40.0,3.0
5.0,2025,TQRMNORWYHKMLPCDEOHCH00858597,1,Varón,4,Soltero,Planes y seguros públicos,Sin instrucción,,,Menor de 6 años,2032062.0,406412.4,,,0.0,0.0,,4 años,0.55,3.91,1427842.07,0,16,1,1,2,0.0,0.0,2032062.0,1427842.07,,,3,0.0,5.0
1.0,2025,TQRMNOTYUHKMLPCDEOHCH00861957,1,Mujer,54,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1650000.0,1650000.0,Sí,,1650000.0,1100000.0,No,46 a 60 años,0.76,0.76,277534.52,0,2916,2,7,1,,19.0,1650000.0,277534.52,0.0,0.0,1,0.0,1.0
1.0,2025,TQRMNOTYVHKMLPCDEOHCH00859029,1,Varón,46,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,4500000.0,4500000.0,Sí,...un sólo empleo/ocupación/actividad?,4500000.0,3000000.0,No,46 a 60 años,1.0,1.0,365177.0,0,2116,2,7,1,,19.0,4500000.0,365177.0,40.0,0.0,1,40.0,1.0
1.0,2025,TQRMNOPRTHKMKPCDEOJAH00858854,1,Mujer,54,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1550000.0,775000.0,Sí,...un sólo empleo/ocupación/actividad?,650000.0,650000.0,No,46 a 60 años,0.76,1.76,642711.52,0,2916,2,2,1,,8.0,1550000.0,642711.52,30.0,0.0,1,30.0,2.0
2.0,2025,TQRMNOPRTHKMKPCDEOJAH00858854,1,Varón,34,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1550000.0,775000.0,Sí,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No,30 a 45 años,1.0,1.76,642711.52,0,1156,2,4,1,,13.0,1550000.0,642711.52,40.0,0.0,3,40.0,2.0
1.0,2025,TQRMNOPRWHKMKPCDEOJAH00858855,1,Varón,33,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,850000.0,850000.0,Sí,...un sólo empleo/ocupación/actividad?,850000.0,850000.0,No,30 a 45 años,1.0,1.0,365177.0,0,1089,2,6,1,,16.0,850000.0,365177.0,48.0,0.0,1,48.0,1.0
1.0,2025,TQRMNOPPYHJOLOCDEGNFJ00875628,1,Mujer,45,Casado,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Otros,1660000.0,415000.0,,,0.0,0.0,,30 a 45 años,0.77,3.44,1256208.88,0,2025,2,4,2,3.0,11.0,1660000.0,1256208.88,,,1,0.0,4.0
2.0,2025,TQRMNOPPYHJOLOCDEGNFJ00875628,1,Varón,46,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1660000.0,415000.0,Sí,...un sólo empleo/ocupación/actividad?,1400000.0,900000.0,No,46 a 60 años,1.0,3.44,1256208.88,0,2116,2,4,1,,13.0,1660000.0,1256208.88,70.0,0.0,2,70.0,4.0
3.0,2025,TQRMNOPPYHJOLOCDEGNFJ00875628,1,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1660000.0,415000.0,,,0.0,0.0,,15 años,1.0,3.44,1256208.88,0,225,1,4,2,2.0,10.0,1660000.0,1256208.88,,,3,0.0,4.0
4.0,2025,TQRMNOPPYHJOLOCDEGNFJ00875628,1,Mujer,72,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1660000.0,415000.0,,,260000.0,0.0,,61 a 75 años,0.67,3.44,1256208.88,0,5184,2,2,2,3.0,4.0,1660000.0,1256208.88,,,7,0.0,4.0
2.0,2025,TQRMNORSPHJOLOCDEGNFJ00875629,1,Varón,26,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,620000.0,155000.0,No,...un sólo empleo/ocupación/actividad?,0.0,0.0,No,18 a 29 años,1.02,3.83,1398627.91,1,676,2,4,1,,13.0,620000.0,1398627.91,40.0,0.0,3,40.0,4.0
3.0,2025,TQRMNORSPHJOLOCDEGNFJ00875629,1,Varón,23,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Patrón,,620000.0,155000.0,,...un sólo empleo/ocupación/actividad?,350000.0,350000.0,No,18 a 29 años,1.02,3.83,1398627.91,1,529,2,4,2,4.0,12.0,620000.0,1398627.91,40.0,0.0,3,40.0,4.0
4.0,2025,TQRMNORSPHJOLOCDEGNFJ00875629,1,Varón,22,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,620000.0,155000.0,,...un sólo empleo/ocupación/actividad?,270000.0,270000.0,No,18 a 29 años,1.02,3.83,1398627.91,1,484,2,4,2,3.0,11.0,620000.0,1398627.91,35.0,0.0,3,35.0,4.0
1.0,2025,TQRMNOPSXHKMLNCDEGNFJ00859990,1,Mujer,59,Separado o divorciado,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,Cuenta propia,,80000.0,26666.67,,...un sólo empleo/ocupación/actividad?,80000.0,80000.0,No,46 a 60 años,0.76,2.76,1007888.52,1,3481,2,7,2,3.0,16.0,80000.0,1007888.52,40.0,0.0,1,40.0,3.0
2.0,2025,TQRMNOPSXHKMLNCDEGNFJ00859990,1,Varón,35,Soltero,No paga ni le descuentan,Secundaria Incompleta,Desocupado,Obrero o empleado,,80000.0,26666.67,,,0.0,0.0,,30 a 45 años,1.0,2.76,1007888.52,1,1225,2,4,2,4.0,12.0,80000.0,1007888.52,,,3,0.0,3.0
3.0,2025,TQRMNOPSXHKMLNCDEGNFJ00859990,1,Varón,31,Soltero,No paga ni le descuentan,Secundaria Incompleta,Desocupado,Obrero o empleado,,80000.0,26666.67,,,0.0,0.0,,30 a 45 años,1.0,2.76,1007888.52,1,961,2,4,2,5.0,13.0,80000.0,1007888.52,,,3,0.0,3.0
1.0,2025,TQRMNORQVHKMLNCDEGNFJ00879896,1,Mujer,84,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,1100000.0,1100000.0,,,1100000.0,0.0,,más de 75 años,0.63,0.63,230061.51,0,7056,2,4,1,,13.0,1100000.0,230061.51,,,1,0.0,1.0
1.0,2025,TQRMNORSPHJOLOCDEGNFJ00875629,1,Mujer,41,Soltero,No paga ni le descuentan,Primaria Completa,Desocupado,Obrero o empleado,,620000.0,155000.0,,,0.0,0.0,,30 a 45 años,0.77,3.83,1398627.91,1,1681,2,2,1,,8.0,620000.0,1398627.91,,,1,0.0,4.0
3.0,2025,TQRMNOVVUHKMLOCDEOHCH00858683,1,Varón,28,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,2390000.0,398333.33,,,390000.0,0.0,,18 a 29 años,1.02,4.76,1738242.52,0,784,1,7,2,4.0,17.0,2390000.0,1738242.52,,,3,0.0,6.0
4.0,2025,TQRMNOVVUHKMLOCDEOHCH00858683,1,Mujer,26,Soltero,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,2390000.0,398333.33,,,0.0,0.0,,18 a 29 años,0.76,4.76,1738242.52,0,676,2,4,1,,13.0,2390000.0,1738242.52,,,3,0.0,6.0
5.0,2025,TQRMNOVVUHKMLOCDEOHCH00858683,1,Mujer,24,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,2390000.0,398333.33,,,200000.0,0.0,,18 a 29 años,0.76,4.76,1738242.52,0,576,1,7,2,1.0,14.0,2390000.0,1738242.52,,,3,0.0,6.0
6.0,2025,TQRMNOVVUHKMLOCDEOHCH00858683,1,Varón,2,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,2390000.0,398333.33,,,0.0,0.0,,2 años,0.46,4.76,1738242.52,0,4,3,0,0,,0.0,2390000.0,1738242.52,,,5,0.0,6.0
1.0,2025,TQRMNOUPQHMLLQCDEOHCH00879754,1,Mujer,29,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Cuenta propia,,2800000.0,933333.33,,...un sólo empleo/ocupación/actividad?,600000.0,600000.0,No,18 a 29 años,0.76,2.27,828951.79,0,841,2,6,1,,16.0,2800000.0,828951.79,20.0,0.0,1,20.0,3.0
2.0,2025,TQRMNOUPQHMLLQCDEOHCH00879754,1,Varón,34,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2800000.0,933333.33,Sí,...un sólo empleo/ocupación/actividad?,2200000.0,2200000.0,No,30 a 45 años,1.0,2.27,828951.79,0,1156,2,4,1,,13.0,2800000.0,828951.79,49.0,0.0,2,49.0,3.0
3.0,2025,TQRMNOUPQHMLLQCDEOHCH00879754,1,Varón,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,2800000.0,933333.33,,,0.0,0.0,,3 años,0.51,2.27,828951.79,0,9,3,0,0,,0.0,2800000.0,828951.79,,,3,0.0,3.0
2.0,2025,TQRMNOQWTHMLLPCDEOHCH00879753,1,Mujer,43,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,4180000.0,1393333.33,Sí,...un sólo empleo/ocupación/actividad?,1180000.0,800000.0,No,30 a 45 años,0.77,2.81,1026147.37,0,1849,2,7,2,2.0,15.0,4180000.0,1026147.37,35.0,0.0,2,35.0,3.0
3.0,2025,TQRMNOQWTHMLLPCDEOHCH00879753,1,Varón,17,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,4180000.0,1393333.33,,,0.0,0.0,,17 años,1.04,2.81,1026147.37,0,289,1,7,2,0.0,13.0,4180000.0,1026147.37,,,3,0.0,3.0
1.0,2025,TQRMNORRWHJLLOCDEOHCH00874553,1,Mujer,83,Viudo,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,4200000.0,4200000.0,,,4200000.0,0.0,,más de 75 años,0.63,0.63,230061.51,0,6889,2,4,1,,13.0,4200000.0,230061.51,,,1,0.0,1.0
1.0,2025,TQRMNOWYSHLMLPCDEOHCH00859245,1,Varón,60,Separado o divorciado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,Cuenta propia,,2000000.0,1000000.0,,...un sólo empleo/ocupación/actividad?,2000000.0,2000000.0,No,46 a 60 años,1.0,1.76,642711.52,0,3600,2,7,1,,19.0,2000000.0,642711.52,40.0,0.0,1,40.0,2.0
2.0,2025,TQRMNOWYSHLMLPCDEOHCH00859245,1,Mujer,18,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Inactivo,,Estudiante,2000000.0,1000000.0,,,0.0,0.0,,18 a 29 años,0.76,1.76,642711.52,0,324,1,4,2,3.0,11.0,2000000.0,642711.52,,,3,0.0,2.0
1.0,2025,TQRMNOVVUHKMLOCDEOHCH00858683,1,Varón,52,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Cuenta propia,,2390000.0,398333.33,,...un sólo empleo/ocupación/actividad?,600000.0,600000.0,No,46 a 60 años,1.0,4.76,1738242.52,0,2704,2,2,1,,8.0,2390000.0,1738242.52,40.0,0.0,1,40.0,6.0
2.0,2025,TQRMNOVVUHKMLOCDEOHCH00858683,1,Mujer,48,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,2390000.0,398333.33,Sí,,1200000.0,800000.0,No,46 a 60 años,0.76,4.76,1738242.52,0,2304,2,2,1,,8.0,2390000.0,1738242.52,0.0,0.0,2,0.0,6.0
2.0,2025,TQRMNORXSHMOKPCDEOJAH00879790,1,Mujer,25,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,1400000.0,466666.67,,,0.0,0.0,,18 a 29 años,0.76,1.78,650015.06,0,625,2,6,1,,16.0,1400000.0,650015.06,,,2,0.0,3.0
3.0,2025,TQRMNORYTHMOKOCDEOJAH00879843,1,Mujer,10,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,770000.0,192500.0,,,0.0,0.0,,10 años,0.7,3.15,1150307.55,1,100,1,2,2,2.0,3.0,770000.0,1150307.55,,,3,0.0,4.0
4.0,2025,TQRMNORYTHMOKOCDEOJAH00879843,1,Varón,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,770000.0,192500.0,,,0.0,0.0,,9 años,0.69,3.15,1150307.55,1,81,1,2,2,1.0,2.0,770000.0,1150307.55,,,3,0.0,4.0
1.0,2025,TQRMNOSRWHLOKRCDEOJAH00856238,1,Varón,46,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1200000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,1200000.0,No,46 a 60 años,1.0,1.0,365177.0,0,2116,2,7,1,,19.0,1200000.0,365177.0,30.0,0.0,1,30.0,1.0
1.0,2025,TQRMNORYTHMOKOCDEOJAH00879843,1,Mujer,29,Casado,No paga ni le descuentan,Secundaria Completa,Ocupado,Cuenta propia,,770000.0,192500.0,,...un sólo empleo/ocupación/actividad?,470000.0,300000.0,No,18 a 29 años,0.76,3.15,1150307.55,1,841,2,4,1,,13.0,770000.0,1150307.55,60.0,0.0,1,60.0,4.0
2.0,2025,TQRMNORYTHMOKOCDEOJAH00879843,1,Varón,45,Casado,No paga ni le descuentan,Secundaria Completa,Ocupado,Cuenta propia,,770000.0,192500.0,,...un sólo empleo/ocupación/actividad?,300000.0,300000.0,No,30 a 45 años,1.0,3.15,1150307.55,1,2025,2,4,1,,13.0,770000.0,1150307.55,50.0,0.0,2,50.0,4.0
1.0,2025,TQRMNOSPRHJLLMCDEGNFJ00880062,1,Varón,59,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Patrón,,2500000.0,2500000.0,,...un sólo empleo/ocupación/actividad?,2500000.0,2500000.0,No,46 a 60 años,1.0,1.0,365177.0,0,3481,2,7,1,,19.0,2500000.0,365177.0,30.0,0.0,1,30.0,1.0
2.0,2025,TQRMNOPWTHMMKPCDEOHCH00879725,1,Mujer,55,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,890000.0,222500.0,,,420000.0,0.0,,46 a 60 años,0.76,3.25,1186825.25,1,3025,2,2,2,2.0,3.0,890000.0,1186825.25,,,2,0.0,4.0
3.0,2025,TQRMNOPWTHMMKPCDEOHCH00879725,1,Mujer,21,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,890000.0,222500.0,,,0.0,0.0,,18 a 29 años,0.76,3.25,1186825.25,1,441,1,4,2,4.0,12.0,890000.0,1186825.25,,,3,0.0,4.0
4.0,2025,TQRMNOPWTHMMKPCDEOHCH00879725,1,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,890000.0,222500.0,,,90000.0,0.0,,13 años,0.9,3.25,1186825.25,1,169,1,4,2,1.0,9.0,890000.0,1186825.25,,,3,0.0,4.0
1.0,2025,TQRMNORRSHMMKPCDEOHCH00879726,1,Varón,19,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,400000.0,200000.0,No,...un sólo empleo/ocupación/actividad?,400000.0,400000.0,Sí,18 a 29 años,1.02,1.78,650015.06,1,361,2,4,1,,13.0,400000.0,650015.06,28.0,0.0,1,28.0,2.0
2.0,2025,TQRMNORRSHMMKPCDEOHCH00879726,1,Mujer,19,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,400000.0,200000.0,,,0.0,0.0,,18 a 29 años,0.76,1.78,650015.06,1,361,2,4,1,,13.0,400000.0,650015.06,,,2,0.0,2.0
1.0,2025,TQRMNOPWTHMMKPCDEOHCH00879725,1,Varón,66,Unido,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,890000.0,222500.0,,,380000.0,0.0,,61 a 75 años,0.83,3.25,1186825.25,1,4356,2,2,1,,8.0,890000.0,1186825.25,,,1,0.0,4.0
3.0,2025,TQRMNORPVHKNKQCDEOHCH00858585,1,Varón,1,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,1700000.0,566666.67,,,0.0,0.0,,1 años,0.37,2.14,781478.78,0,1,0,0,0,,0.0,1700000.0,781478.78,,,3,0.0,3.0
1.0,2025,TQRMNORQTHKNKQCDEOHCH00879898,1,Mujer,36,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,800000.0,266666.67,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,Sí,30 a 45 años,0.77,2.3600000000000003,861817.7200000001,1,1296,2,6,1,,16.0,800000.0,861817.7200000001,20.0,0.0,1,20.0,3.0
1.0,2025,TQRMNORPVHKNKQCDEOHCH00858585,1,Varón,39,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1700000.0,566666.67,Sí,...un sólo empleo/ocupación/actividad?,200000.0,200000.0,No,30 a 45 años,1.0,2.14,781478.78,0,1521,2,4,1,,13.0,1700000.0,781478.78,25.0,0.0,1,25.0,3.0
2.0,2025,TQRMNORPVHKNKQCDEOHCH00858585,1,Mujer,38,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Patrón,,1700000.0,566666.67,,...más de un empleo/ocupación/actividad?,1500000.0,1500000.0,No,30 a 45 años,0.77,2.14,781478.78,0,1444,2,4,1,,13.0,1700000.0,781478.78,42.0,25.0,2,67.0,3.0
1.0,2025,TQRMNOPVRHLOKUCDEGNFJ00853257,1,Varón,60,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,630000.0,157500.0,Sí,...un sólo empleo/ocupación/actividad?,180000.0,180000.0,No,46 a 60 años,1.0,3.1,1132048.7,1,3600,2,2,1,,8.0,630000.0,1132048.7,36.0,0.0,1,36.0,4.0
2.0,2025,TQRMNOPVRHLOKUCDEGNFJ00853257,1,Mujer,10,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,630000.0,157500.0,,,0.0,0.0,,10 años,0.7,3.1,1132048.7,1,100,1,2,2,4.0,5.0,630000.0,1132048.7,,,5,0.0,4.0
3.0,2025,TQRMNOPVRHLOKUCDEGNFJ00853257,1,Mujer,26,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,630000.0,157500.0,No,...un sólo empleo/ocupación/actividad?,450000.0,120000.0,No,18 a 29 años,0.76,3.1,1132048.7,1,676,2,4,1,,13.0,630000.0,1132048.7,25.0,0.0,3,25.0,4.0
4.0,2025,TQRMNOPVRHLOKUCDEGNFJ00853257,1,Varón,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,630000.0,157500.0,,,0.0,0.0,,6 años,0.64,3.1,1132048.7,1,36,1,2,2,0.0,1.0,630000.0,1132048.7,,,5,0.0,4.0
